"tf","gene","Gain","Cover","Frequency","Cor"
"ZKSCAN5","HMGN2",0.000146916244677985,0.004,0.004,0.0543765156988264
"ZNF16","HMGN2",0.000146807799087229,0.004,0.004,-0.0107561959987637
"GRHL1","HMGN2",0.000104953303897357,0.002,0.002,-0.142630205184898
"RBPJ","HMGN2",9.15756263640062e-05,0.002,0.002,0.0655677840166276
"SREBF1","HMGN2",9.04612235349197e-05,0.002,0.002,0.323883719367533
"STAT1","HMGN2",8.68043146713902e-05,0.002,0.002,-0.313515818500661
"EOMES","HMGN2",8.13964892718611e-05,0.002,0.002,-0.0600749972927706
"MSC","HMGN2",8.09734925182779e-05,0.002,0.002,0.451958514889669
"TFE3","HMGN2",7.96394507444305e-05,0.002,0.002,0.0102879730488698
"KLF15","HMGN2",7.72591252512736e-05,0.002,0.002,-0.078085670795385
"TBX21","HMGN2",7.69463604422453e-05,0.002,0.002,-0.0195453305999848
"ZEB1","HMGN2",7.63485239006798e-05,0.002,0.002,-0.160355820975614
"ZBTB14","HMGN2",7.08352567105706e-05,0.002,0.002,0.0306734897521969
"IRF2","HMGN2",0,0,0,0.385284486932972
"RREB1","HMGN2",0,0,0,-0.342649564339653
"ZNF354C","HMGN2",0,0,0,0.0586599038778867
"INSM1","HMGN2",0,0,0,0.0236035275946466
"NRF1","HMGN2",0,0,0,0.0821367458686714
"NHLH1","HMGN2",0,0,0,-0.0510748074412102
"ZBTB7B","HMGN2",0,0,0,-0.2770532556612
"ZBTB7C","HMGN2",0,0,0,0.016030650449717
"BCL6B","HMGN2",0,0,0,0.083963472195835
"EGR2","HMGN2",0,0,0,0.235969060888825
"EGR3","HMGN2",0,0,0,0.0319978974455062
"KLF16","HMGN2",0,0,0,0.460180941516736
"ZNF143","HMGN2",0,0,0,0.222954331693488
"MEIS1","HMGN2",0,0,0,-0.0974642398041319
"MEIS3","HMGN2",0,0,0,0.0545752914212158
"POU4F1","HMGN2",0,0,0,-0.0291788899097181
"MGA","HMGN2",0,0,0,-0.0410123986127419
"TBX19","HMGN2",0,0,0,-0.0708470335894984
"TBX5","HMGN2",0,0,0,0.133514476152098
"ELK1","HMGN2",0,0,0,0.325702457434532
"MYCN","HMGN2",0,0,0,-0.0120868605703242
"ZNF282","HMGN2",0,0,0,0.376955067231427
"ARNT2","HMGN2",0,0,0,0.167224738693879
"KLF11","HMGN2",0,0,0,-0.162219233629031
"MSANTD3","HMGN2",0,0,0,0.436498742995265
"NFATC4","HMGN2",0,0,0,-0.125524075555307
"NHLH2","HMGN2",0,0,0,0.0579431206417265
"NR2C1","HMGN2",0,0,0,-0.0490997114260905
"PITX2","HMGN2",0,0,0,0.112169993054851
"SNAI1","HMGN2",0,0,0,-0.0220651522232318
"TFAP2E","HMGN2",0,0,0,-0.0952396427023651
"THAP11","HMGN2",0,0,0,0.293838410829927
"ZBTB26","HMGN2",0,0,0,-0.129568157530381
"ZNF460","HMGN2",0,0,0,0.00737427324427784
"ZNF682","HMGN2",0,0,0,0.0691742442633428
"ZNF75D","HMGN2",0,0,0,-0.205594920583027
"ASCL1","HMGN2",0,0,0,0.00670548889532813
"BCL6","HMGN2",0,0,0,-0.125252326381635
"PITX1","HMGN2",0,0,0,-0.0155391173218291
"SP2","HMGN2",0,0,0,0.0712740749069318
"SP3","HMGN2",0,0,0,-0.213336247337955
"TFEC","HMGN2",0,0,0,-0.093733717257792
"ZNF740","HMGN2",0,0,0,-0.100757482890782
"NFIB","HMGN2",0,0,0,0.0675532295279096
"NFYC","HMGN2",0,0,0,0.294352789716545
"ZNF148","HMGN2",0,0,0,-0.103910904189711
"ZNF449","HMGN2",0,0,0,-0.118753032535274
"CEBPD","HMGN2",0,0,0,0.0723115853736066
"CTCFL","HMGN2",0,0,0,-0.00237184901860713
"E2F6","HMGN2",0,0,0,0.168440107815981
"EGR1","HMGN2",0,0,0,0.175268024120679
"HLF","HMGN2",0,0,0,0.169744655412392
"KLF4","HMGN2",0,0,0,-0.0444240837142814
"KLF9","HMGN2",0,0,0,-0.222189365265462
"NFIL3","HMGN2",0,0,0,-0.301561604280402
"SCRT1","HMGN2",0,0,0,-0.043550744711967
"SNAI2","HMGN2",0,0,0,0.0905982033197031
"SOX2","HMGN2",0,0,0,0.466053419103207
"SPIB","HMGN2",0,0,0,0.135379338531644
"TFAP2A","HMGN2",0,0,0,0.141022705545536
"USF2","HMGN2",0,0,0,-0.0380269107314106
"KLF5","POLD3",0.206521078344744,0.03,0.03,0.368560705358466
"PBX3","POLD3",0.180778622363922,0.032,0.032,0.381539235839002
"KLF10","POLD3",0.107553280834846,0.032,0.032,-0.499357755646215
"ZBTB14","POLD3",0.0522850908749574,0.026,0.026,0.111596759101009
"ZNF140","POLD3",0.0501002518972834,0.022,0.022,0.174871815581307
"HIC2","POLD3",0.0445432284014902,0.024,0.024,-0.0127727620080295
"MAZ","POLD3",0.0339686733686595,0.064,0.064,0.416442344355346
"IRF3","POLD3",0.0334852612656248,0.044,0.044,-0.352795776581417
"EGR1","POLD3",0.030901213465864,0.01,0.01,0.163546364650131
"IRF1","POLD3",0.0275227101627095,0.028,0.028,-0.511023595823084
"MEIS2","POLD3",0.0245642859073946,0.046,0.046,0.0534270010020574
"KLF6","POLD3",0.0200675884424998,0.03,0.03,0.0951013897242515
"NFKB1","POLD3",0.0198340021464834,0.036,0.036,0.349164835353552
"NR1D1","POLD3",0.0153511903433734,0.01,0.01,0.15678439055322
"MAFK","POLD3",0.0152959896555075,0.016,0.016,0.261098283213045
"STAT1","POLD3",0.0125773391659745,0.058,0.058,-0.326706368933886
"PKNOX1","POLD3",0.0119886377571311,0.032,0.032,0.329511686732459
"ZKSCAN1","POLD3",0.0117470015642341,0.034,0.034,-0.284615209724862
"ELF1","POLD3",0.0106962274725877,0.052,0.052,-0.168197654655797
"SMAD3","POLD3",0.00910774811196556,0.002,0.002,-0.0636104301957762
"KLF16","POLD3",0.00907890263112743,0.012,0.012,0.453243938238211
"SP2","POLD3",0.0080460844181372,0.036,0.036,0.121013793825999
"ZNF460","POLD3",0.00800575163487661,0.008,0.008,0.025006743397208
"EGR3","POLD3",0.00695597608871951,0.028,0.028,0.0330502462695038
"IKZF1","POLD3",0.00653301486633347,0.05,0.05,0.348302295292933
"ZNF148","POLD3",0.00630901427285932,0.046,0.046,-0.0351553029505937
"XBP1","POLD3",0.00629278621732464,0.012,0.012,-0.436796084497844
"SP4","POLD3",0.0050440303358492,0.024,0.024,0.188047240153248
"CREB3L4","POLD3",0.00419036908313716,0.006,0.006,0.0341518438842796
"KLF4","POLD3",0.00373253298463581,0.022,0.022,-0.0119145205206532
"POU2F2","POLD3",0.00306491891179356,0.026,0.026,-0.0979675294398123
"TFAP2A","POLD3",0.00281267861291439,0.022,0.022,0.174937547876294
"ZBTB6","POLD3",0.00253150156225965,0.004,0.004,0.0135498918580804
"ZNF263","POLD3",0.00174672415863486,0.012,0.012,0.0557452260111481
"ZNF317","POLD3",0.00172142599996095,0.018,0.018,-0.0104843008127008
"MEF2D","POLD3",0.00102939438145755,0.01,0.01,-0.313642698025527
"KLF13","POLD3",0.000900818724936943,0.006,0.006,-0.384161626109785
"FOXK1","POLD3",0.00075664658764429,0.008,0.008,0.0176914606539963
"LIN54","POLD3",0.000699744825846767,0.002,0.002,0.216089094471958
"SP3","POLD3",0.000632499790103312,0.008,0.008,-0.180760129053947
"KLF9","POLD3",0.000333718483988965,0.004,0.004,-0.164693903476832
"STAT3","POLD3",0.000198575160749099,0.002,0.002,0.106055384032805
"MEF2C","POLD3",0.0001825762850794,0.002,0.002,-0.21535581846711
"PRDM1","POLD3",0.000160635346837787,0.002,0.002,-0.152966610559178
"MEF2A","POLD3",0.000150257087539986,0.002,0.002,-0.0640827242449734
"REST","POLD3",0,0,0,-0.130420162995087
"INSM1","POLD3",0,0,0,0.0159841724632409
"NRF1","POLD3",0,0,0,0.0503490631087965
"CREB3","POLD3",0,0,0,-0.137560344550962
"HINFP","POLD3",0,0,0,0.0839074739457138
"MEF2B","POLD3",0,0,0,0.00599578498308215
"NHLH1","POLD3",0,0,0,-0.0188085215174358
"TFCP2","POLD3",0,0,0,0.218480235481511
"ZBTB7C","POLD3",0,0,0,0.0130885783986007
"EGR2","POLD3",0,0,0,0.28244648698096
"MEIS1","POLD3",0,0,0,-0.0976695726119349
"MEIS3","POLD3",0,0,0,0.0484122888187254
"TGIF2","POLD3",0,0,0,0.00791919858467987
"CEBPB","POLD3",0,0,0,-0.108221854529561
"CEBPG","POLD3",0,0,0,0.125009329781811
"FOXC1","POLD3",0,0,0,0.0422212656580918
"ZEB1","POLD3",0,0,0,-0.116512328524888
"ZNF384","POLD3",0,0,0,0.0212192210982106
"IRF5","POLD3",0,0,0,0.11879418433217
"KLF11","POLD3",0,0,0,-0.116990959966797
"KLF15","POLD3",0,0,0,-0.0636995062186991
"KLF2","POLD3",0,0,0,-0.0839755474727907
"KLF3","POLD3",0,0,0,-0.198947994713305
"SMAD5","POLD3",0,0,0,0.00941137305084072
"ZBTB26","POLD3",0,0,0,-0.157120130640645
"ZNF135","POLD3",0,0,0,0.0016575286880812
"ZNF682","POLD3",0,0,0,0.0479729437574773
"ASCL1","POLD3",0,0,0,0.0648288814382311
"FOXD2","POLD3",0,0,0,-0.0520714194618218
"GFI1","POLD3",0,0,0,-0.135550060030495
"PITX1","POLD3",0,0,0,-0.0643827115586181
"SP1","POLD3",0,0,0,-0.0586628172232139
"NFIB","POLD3",0,0,0,0.0265348698825414
"OSR2","POLD3",0,0,0,-0.0541746969907521
"ZKSCAN5","POLD3",0,0,0,0.0156485887306457
"EHF","POLD3",0,0,0,-0.0236550437325498
"ELF3","POLD3",0,0,0,-0.0438399770659046
"FOXA2","POLD3",0,0,0,-0.009640588028302
"NR4A1","POLD3",0,0,0,-0.12058930486396
"ETV4","BZW2",0.514821933084763,0.058,0.058,0.566129432525089
"ETV5","BZW2",0.163163000324893,0.034,0.034,0.4749238645105
"MSC","BZW2",0.0676873487265379,0.032,0.032,0.536639734368017
"TEAD4","BZW2",0.0590939075611049,0.03,0.03,0.436827443694983
"NFYB","BZW2",0.0377652003183261,0.054,0.054,0.406516552771392
"EGR2","BZW2",0.0284814603667214,0.022,0.022,0.344529529302031
"ELF4","BZW2",0.0194414990449716,0.038,0.038,0.125699988991531
"SPIB","BZW2",0.0131106550850585,0.044,0.044,0.248870124892403
"PPARG","BZW2",0.0125864416426179,0.026,0.026,0.477129556001096
"CREM","BZW2",0.00895082354299264,0.052,0.052,0.104228796946111
"MSANTD3","BZW2",0.00833658527123632,0.016,0.016,0.419011650609352
"NFYC","BZW2",0.00771691381544485,0.05,0.05,0.350930140531222
"KLF5","BZW2",0.00689893832160643,0.01,0.01,0.345670403647572
"ZNF460","BZW2",0.00639811924002219,0.014,0.014,0.0518511156162352
"ATF3","BZW2",0.00476202119129565,0.008,0.008,0.240909947705962
"KLF16","BZW2",0.00464559932917404,0.032,0.032,0.5141370618924
"ELK4","BZW2",0.00401846109881173,0.046,0.046,-0.0159098189156223
"JUN","BZW2",0.00348006189794721,0.032,0.032,-0.464338136129257
"ZNF282","BZW2",0.00323323060796587,0.014,0.014,0.39416617698843
"SP4","BZW2",0.0028202851393359,0.028,0.028,0.200613326843233
"ESRRA","BZW2",0.00228214916311467,0.024,0.024,0.219960536651956
"IKZF1","BZW2",0.00227151763800953,0.014,0.014,0.426022635916901
"RELA","BZW2",0.00194565123563847,0.036,0.036,-0.0104459835993968
"EGR1","BZW2",0.00136498095592956,0.004,0.004,0.183861124961718
"ZNF682","BZW2",0.00131901212464713,0.012,0.012,0.102680042745923
"FOXP1","BZW2",0.00131656508354226,0.028,0.028,-0.274022831888166
"RBPJ","BZW2",0.00110314199163162,0.016,0.016,0.109403118453352
"VDR","BZW2",0.00110087839623351,0.026,0.026,-0.0376104191435749
"KLF10","BZW2",0.00106079683496333,0.014,0.014,-0.485265914825334
"ZNF449","BZW2",0.00103629260371815,0.024,0.024,-0.129185216720389
"NR1D2","BZW2",0.000931265585457912,0.026,0.026,-0.379324048257833
"SP2","BZW2",0.000860449105380849,0.01,0.01,0.0576978154709421
"TGIF2","BZW2",0.000802114194227648,0.008,0.008,0.056714589263063
"TCF7L2","BZW2",0.000718221454727978,0.018,0.018,-0.106310777458804
"GABPA","BZW2",0.000567266973248894,0.008,0.008,-0.0657651213434496
"ETV1","BZW2",0.000443123134765212,0.012,0.012,0.135859771102676
"ESR1","BZW2",0.000429320563956327,0.012,0.012,-0.12732263134231
"KLF6","BZW2",0.000425596566957002,0.002,0.002,0.0458647817240055
"CREB1","BZW2",0.000312166778722836,0.006,0.006,0.128769582354194
"ZNF263","BZW2",0.000285572139762355,0.008,0.008,-0.00732192914738157
"ZBTB7A","BZW2",0.000285350156722554,0.006,0.006,0.156988551115816
"FOXD2","BZW2",0.000264880260430348,0.008,0.008,-0.0286528635740441
"E2F6","BZW2",0.000223385831956431,0.004,0.004,0.16269011589072
"KLF4","BZW2",0.000159427966473109,0.002,0.002,-0.0309832098945486
"ESR2","BZW2",0.000152767487766721,0.004,0.004,-0.208309387513502
"RARA","BZW2",0.000130501659198147,0.004,0.004,-0.0560469118953104
"MAZ","BZW2",0.000129356644642586,0.004,0.004,0.379156342983884
"RORA","BZW2",0.000128730948489075,0.004,0.004,-0.151936443859018
"IRF4","BZW2",0.000122817078525526,0.004,0.004,0.184569409336948
"IRF8","BZW2",8.56798924258367e-05,0.002,0.002,-0.139168247833797
"KLF11","BZW2",7.87585112854282e-05,0.002,0.002,-0.200919610718123
"IRF9","BZW2",7.10625930645269e-05,0.002,0.002,-0.168311746460844
"SP1","BZW2",6.04170289900957e-05,0.002,0.002,-0.074752939798347
"ZBTB12","BZW2",5.94850953312824e-05,0.002,0.002,0.0118211287929433
"SPI1","BZW2",5.881070923602e-05,0.002,0.002,-0.0238542530015136
"RREB1","BZW2",0,0,0,-0.345257182397912
"REL","BZW2",0,0,0,-0.235171481535804
"NR4A2","BZW2",0,0,0,-0.213168762833474
"IRF1","BZW2",0,0,0,-0.477958911328103
"STAT3","BZW2",0,0,0,0.21231250132191
"ETV6","BZW2",0,0,0,0.0149993570780536
"HSF1","BZW2",0,0,0,0.316142041855133
"ZIC1","BZW2",0,0,0,0.0740136043214897
"BCL6B","BZW2",0,0,0,0.115468729319422
"EGR3","BZW2",0,0,0,0.043410631520314
"EGR4","BZW2",0,0,0,0.0281571715390359
"LEF1","BZW2",0,0,0,-0.000864357071109877
"HSF2","BZW2",0,0,0,0.215673486241045
"HSF4","BZW2",0,0,0,-0.210791569144488
"MEIS3","BZW2",0,0,0,0.0796337871726759
"TGIF1","BZW2",0,0,0,-0.164818829258002
"TFAP2B","BZW2",0,0,0,0.0888737307754729
"TFAP2C","BZW2",0,0,0,0.0558830868714364
"FOXC1","BZW2",0,0,0,0.0562440702763107
"RXRB","BZW2",0,0,0,-0.130219314399228
"ISL2","BZW2",0,0,0,-0.192431872064428
"NR2F2","BZW2",0,0,0,0.132068595687618
"RELB","BZW2",0,0,0,-0.128065850417784
"SOX13","BZW2",0,0,0,0.133098722807994
"TEAD2","BZW2",0,0,0,0.016229619620229
"ZEB1","BZW2",0,0,0,-0.165081012659437
"ZNF384","BZW2",0,0,0,0.0489955519253592
"RORB","BZW2",0,0,0,0.0377933595443425
"TCF7L1","BZW2",0,0,0,-0.156236524337435
"HES6","BZW2",0,0,0,0.0325893784355452
"HOXB6","BZW2",0,0,0,0.227301361347186
"KLF15","BZW2",0,0,0,-0.0740695545877123
"KLF2","BZW2",0,0,0,-0.189758251176639
"KLF3","BZW2",0,0,0,-0.268309631356469
"NHLH2","BZW2",0,0,0,0.0912181170372927
"NR1I2","BZW2",0,0,0,0.190597489678206
"PPARD","BZW2",0,0,0,-0.0905001607600187
"SNAI3","BZW2",0,0,0,-0.079217850033746
"THRB","BZW2",0,0,0,0.0118106376296335
"ZBTB26","BZW2",0,0,0,-0.146428352183516
"ZNF135","BZW2",0,0,0,0.0490375225680369
"SP3","BZW2",0,0,0,-0.217432515540618
"ATF2","BZW2",0,0,0,0.122640644538808
"NFIB","BZW2",0,0,0,0.0407400989928191
"OSR2","BZW2",0,0,0,-0.0228745015445033
"ZKSCAN5","BZW2",0,0,0,0.0349928034567851
"ZNF148","BZW2",0,0,0,-0.0721294135204602
"ZNF16","BZW2",0,0,0,-0.0412391348844699
"FOXA3","BZW2",0,0,0,0.0939388333872896
"CTCFL","BZW2",0,0,0,-0.0148206775412961
"FOXA2","BZW2",0,0,0,0.0199724570090203
"KLF9","BZW2",0,0,0,-0.250107973651958
"MZF1","BZW2",0,0,0,-0.184105372150781
"NR4A1","BZW2",0,0,0,-0.156363347791412
"SCRT1","BZW2",0,0,0,-0.0538834439423081
"SNAI2","BZW2",0,0,0,0.0129625694795011
"SOX2","BZW2",0,0,0,0.447810590016804
"TCF7","BZW2",0,0,0,-0.140599897896203
"TEAD1","BZW2",0,0,0,0.0868855882047879
"TFAP2A","BZW2",0,0,0,0.167431739590268
"MYB","ESCO2",0.677665492065176,0.112,0.112,0.72900324207838
"ETV4","ESCO2",0.0972493306806489,0.032,0.032,0.524509157506598
"RFX2","ESCO2",0.070732788616976,0.046,0.046,0.398327752614894
"ZNF684","ESCO2",0.0496238476740175,0.074,0.074,0.346794675554481
"PBX3","ESCO2",0.0176505047376265,0.058,0.058,0.324702237898123
"PKNOX1","ESCO2",0.0129279323493336,0.052,0.052,0.342417781890177
"IRF1","ESCO2",0.0105367297873548,0.028,0.028,-0.519015110755545
"NFE2L1","ESCO2",0.00906601907534846,0.074,0.074,0.123813993014458
"HLTF","ESCO2",0.00659990502553312,0.05,0.05,0.473121001533693
"SP1","ESCO2",0.00632344944090891,0.06,0.06,-0.00941844880909109
"SREBF1","ESCO2",0.00496187780065902,0.02,0.02,0.293683765476067
"TFEC","ESCO2",0.00366715243254877,0.03,0.03,-0.175150360598314
"SP3","ESCO2",0.00323519641854358,0.044,0.044,-0.184245298472206
"PRDM1","ESCO2",0.00300142615595189,0.034,0.034,-0.00483846041263348
"IKZF1","ESCO2",0.00279920156851506,0.03,0.03,0.292816375692015
"ZBTB32","ESCO2",0.00242508694862573,0.034,0.034,0.398503567569961
"TFE3","ESCO2",0.00221087304809375,0.02,0.02,-0.0212670762168688
"THAP1","ESCO2",0.00218755107587685,0.02,0.02,0.352002401602068
"MLX","ESCO2",0.00217311247004412,0.01,0.01,0.550833379581657
"SPI1","ESCO2",0.00215278436020391,0.024,0.024,-0.0846613646393962
"MEF2C","ESCO2",0.00199530355452908,0.02,0.02,-0.190915436860401
"ISL2","ESCO2",0.00170706128721608,0.016,0.016,-0.143052396715417
"MEF2A","ESCO2",0.00141952776835586,0.014,0.014,-0.170875384056647
"ELF1","ESCO2",0.00129576359903324,0.01,0.01,-0.224932779179055
"SREBF2","ESCO2",0.00129170488514734,0.014,0.014,0.42269904205307
"ZNF460","ESCO2",0.000836995923476996,0.012,0.012,-0.0474467061439131
"SOX15","ESCO2",0.000532654466669763,0.006,0.006,0.159401753494857
"ZNF24","ESCO2",0.00052042965914268,0.006,0.006,-0.219500038493535
"MEF2D","ESCO2",0.000440773496025069,0.008,0.008,-0.308476354486989
"IRF7","ESCO2",0.000387803004029259,0.006,0.006,-0.467086693577587
"KLF2","ESCO2",0.000348331556368367,0.004,0.004,-0.111371423034058
"TFEB","ESCO2",0.000346663614418235,0.006,0.006,0.144233522771196
"NFKB2","ESCO2",0.000311356643259564,0.004,0.004,-0.204279516676039
"MNT","ESCO2",0.00026354159002388,0.004,0.004,-0.0615197586383106
"ESR2","ESCO2",0.000231357441935899,0.004,0.004,-0.231437690525356
"STAT3","ESCO2",0.000206524480953379,0.002,0.002,0.0243604341370833
"ZBTB7B","ESCO2",0.000133351733568912,0.002,0.002,-0.265205466441171
"NFATC2","ESCO2",0.00012212880395308,0.002,0.002,0.125648715833393
"ONECUT2","ESCO2",0.000112090127798794,0.002,0.002,0.23488967506043
"ZBTB6","ESCO2",0.000110600585093164,0.002,0.002,-0.0230545769403183
"MITF","ESCO2",9.84146469415518e-05,0.002,0.002,0.20794310100306
"GATA3","ESCO2",9.73594000729058e-05,0.002,0.002,-0.0521467998180792
"RREB1","ESCO2",0,0,0,-0.318826395794695
"FOXH1","ESCO2",0,0,0,0.154947915489992
"BARHL2","ESCO2",0,0,0,-0.192994380790544
"IRF8","ESCO2",0,0,0,-0.213223073146488
"IRF9","ESCO2",0,0,0,-0.199320744806506
"MEF2B","ESCO2",0,0,0,-0.00389282546275335
"MLXIPL","ESCO2",0,0,0,-0.0143959952405545
"NKX6-1","ESCO2",0,0,0,-0.0244546618615827
"ZBTB7C","ESCO2",0,0,0,0.0205608373051754
"ESR1","ESCO2",0,0,0,-0.154083130036757
"RARA","ESCO2",0,0,0,-0.152644519046611
"ONECUT3","ESCO2",0,0,0,-0.0262542512480533
"MEIS1","ESCO2",0,0,0,-0.0691290621389581
"NFKB1","ESCO2",0,0,0,0.183343668280667
"PROX1","ESCO2",0,0,0,-0.0401040417081925
"RFX4","ESCO2",0,0,0,-0.00117119145355508
"MAX","ESCO2",0,0,0,0.234381484752013
"CREB3L1","ESCO2",0,0,0,-0.00443473290694339
"FOXC1","ESCO2",0,0,0,0.033548437546843
"HOXA10","ESCO2",0,0,0,0.0923246560049314
"GATA2","ESCO2",0,0,0,0.114242937849814
"RBPJ","ESCO2",0,0,0,-0.00666443344095399
"ZNF384","ESCO2",0,0,0,-0.00952939930895718
"VDR","ESCO2",0,0,0,0.055881112742135
"HOXA4","ESCO2",0,0,0,0.162687099623809
"HOXC4","ESCO2",0,0,0,0.00323216310132565
"KLF11","ESCO2",0,0,0,-0.208813264009213
"MAF","ESCO2",0,0,0,-0.041013129506056
"MAFA","ESCO2",0,0,0,0.0138766774926776
"RFX7","ESCO2",0,0,0,-0.0616106165814037
"SNAI1","ESCO2",0,0,0,-0.0266537524497388
"THAP11","ESCO2",0,0,0,0.240567361112535
"ZNF135","ESCO2",0,0,0,-0.0501089737022
"ZNF140","ESCO2",0,0,0,0.104119559413072
"ZNF528","ESCO2",0,0,0,0.0141709500233553
"FOXD2","ESCO2",0,0,0,-0.0452840495643277
"ATF4","ESCO2",0,0,0,0.108205661837993
"MAFK","ESCO2",0,0,0,0.175074281913947
"TCF3","ESCO2",0,0,0,0.118289278264352
"TFDP1","SSRP1",0.674102156913343,0.114,0.114,0.817506444614062
"ETS1","SSRP1",0.106207710290135,0.068,0.068,0.634219640627926
"NR2C2","SSRP1",0.030837124548314,0.02,0.02,0.171299406111367
"KLF10","SSRP1",0.0308033215186576,0.052,0.052,-0.515586776222114
"PLAGL2","SSRP1",0.0191223069013507,0.022,0.022,0.391332540641469
"KLF2","SSRP1",0.0175719466522,0.076,0.076,-0.176431716612802
"SOX4","SSRP1",0.0164777657133423,0.014,0.014,0.609738674305399
"KLF5","SSRP1",0.0123932658066389,0.01,0.01,0.377651308070402
"IRF7","SSRP1",0.00859405281433604,0.042,0.042,-0.528266961222773
"E2F6","SSRP1",0.00820791579453757,0.014,0.014,0.172613672719833
"ZNF528","SSRP1",0.00792457779619288,0.01,0.01,0.0949390386978687
"NFKB1","SSRP1",0.00692641780536561,0.038,0.038,0.367279429116549
"MAFK","SSRP1",0.00666185870476093,0.016,0.016,0.270866015524542
"SPIB","SSRP1",0.00645751792589921,0.032,0.032,0.266859729955228
"IRF5","SSRP1",0.00592333163065154,0.048,0.048,0.223683770504886
"ZBTB14","SSRP1",0.00545072113935066,0.014,0.014,0.128679057428403
"NR6A1","SSRP1",0.00470785289674986,0.008,0.008,0.253819928063149
"FLI1","SSRP1",0.00407481147166777,0.034,0.034,0.244484336260116
"ZNF317","SSRP1",0.00390665562649307,0.04,0.04,-0.000753063734603871
"YY1","SSRP1",0.00364697492359834,0.05,0.05,0.303428071801031
"ELK4","SSRP1",0.00348799513089817,0.046,0.046,-0.0412667768237325
"IRF9","SSRP1",0.00242167479133365,0.036,0.036,-0.245841233363816
"KLF16","SSRP1",0.00232482837985433,0.006,0.006,0.511127087053427
"EGR1","SSRP1",0.00167164360135825,0.01,0.01,0.173288265890926
"KLF11","SSRP1",0.00116031418624771,0.016,0.016,-0.210864185103992
"ETV3","SSRP1",0.00113847736225916,0.02,0.02,-0.132724526811859
"POU2F2","SSRP1",0.000965084396395339,0.02,0.02,0.0181401825852971
"MGA","SSRP1",0.000926131154480731,0.018,0.018,0.0429733073530157
"MAZ","SSRP1",0.000867740755726052,0.02,0.02,0.430466677776547
"ELK3","SSRP1",0.00083224050622911,0.006,0.006,-0.0366963071128793
"RELB","SSRP1",0.000644057993838079,0.012,0.012,-0.0994281820170105
"VDR","SSRP1",0.000493243908209022,0.01,0.01,-0.0650351394738294
"MEF2A","SSRP1",0.000454350605861887,0.008,0.008,-0.0963717329362754
"ZNF740","SSRP1",0.000445096454804583,0.004,0.004,-0.0623633665294611
"ZBTB7A","SSRP1",0.000340072877704765,0.008,0.008,0.0989085581933099
"RREB1","SSRP1",0.000274232991523712,0.004,0.004,-0.342233861471849
"POU3F1","SSRP1",0.000258542510944193,0.006,0.006,-0.0313694848839922
"ONECUT2","SSRP1",0.000251311210184064,0.002,0.002,0.343877454759065
"NFATC2","SSRP1",0.000235225698101647,0.004,0.004,0.30300273219428
"PLAG1","SSRP1",0.00016093552076259,0.004,0.004,-0.213902990490358
"NFKB2","SSRP1",0.000141565030281331,0.004,0.004,-0.0919567409062184
"IRF3","SSRP1",8.96847979151839e-05,0.002,0.002,-0.350274289517299
"ESR1","SSRP1",7.66546224741699e-05,0.002,0.002,-0.183651234827085
"ZBTB33","SSRP1",7.36388184739755e-05,0.002,0.002,-0.146554537845213
"SNAI3","SSRP1",6.82113697043956e-05,0.002,0.002,-0.131969513224359
"KLF9","SSRP1",6.65186850349795e-05,0.002,0.002,-0.253636286883549
"SP3","SSRP1",6.64334052970619e-05,0.002,0.002,-0.205173311020349
"RFX1","SSRP1",6.58063605169653e-05,0.002,0.002,-0.0631771305339378
"SOX9","SSRP1",0,0,0,0.133201917871301
"RUNX1","SSRP1",0,0,0,-0.142133195667818
"FOXH1","SSRP1",0,0,0,0.110583109086949
"MEF2C","SSRP1",0,0,0,-0.15288103883289
"NRF1","SSRP1",0,0,0,0.0804575370805909
"IRF1","SSRP1",0,0,0,-0.511424311661165
"FOXP2","SSRP1",0,0,0,-0.0659452378834598
"GCM1","SSRP1",0,0,0,-0.0151697722243785
"MYF6","SSRP1",0,0,0,0.0681005994158605
"NFIA","SSRP1",0,0,0,0.0178153051852777
"NFIX","SSRP1",0,0,0,-0.0769643002685847
"ZBTB7B","SSRP1",0,0,0,-0.273575058595323
"ZBTB7C","SSRP1",0,0,0,0.013773350140698
"RHOXF1","SSRP1",0,0,0,-0.0256116417204246
"EGR3","SSRP1",0,0,0,0.0481498930600064
"EGR4","SSRP1",0,0,0,0.0150852924449688
"GLIS2","SSRP1",0,0,0,0.0635869251096388
"ZNF143","SSRP1",0,0,0,0.21265178334378
"ONECUT3","SSRP1",0,0,0,-0.0289635543451813
"ERF","SSRP1",0,0,0,0.0629285260020191
"ETV2","SSRP1",0,0,0,-0.057285275651955
"MEIS1","SSRP1",0,0,0,-0.0820404467610991
"MYBL1","SSRP1",0,0,0,0.0595468503829486
"POU3F2","SSRP1",0,0,0,0.0357567141624507
"TBX19","SSRP1",0,0,0,-0.0852869070474782
"TBX5","SSRP1",0,0,0,0.119065633885702
"ELK1","SSRP1",0,0,0,0.365009810650498
"HOXA10","SSRP1",0,0,0,0.123919236396385
"POU5F1","SSRP1",0,0,0,-0.0557527643775744
"SIX1","SSRP1",0,0,0,0.201551552324754
"ZNF384","SSRP1",0,0,0,0.0265573710719601
"SOX15","SSRP1",0,0,0,0.16258842052442
