"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","transition","direction","key","padj","significant","log2_fold_enrichment"
"MA1520.1",48,1017,3.46570397111913,2.5425,1.36310873986987,0.0198592785767241,"MAF",0.0525355383625397,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0525355383625397,FALSE,0.446901713862045
"MA1125.1",143,3492,10.3249097472924,8.73,1.1826929836532,0.0200258027076637,"ZNF384",0.0527888650880464,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0527888650880464,FALSE,0.242076831600344
"MA0707.1",27,512,1.94945848375451,1.28,1.52301444043321,0.0212606072386166,"MNX1",0.0558465246479155,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0558465246479155,FALSE,0.606930568038933
"MA0620.3",35,705,2.52707581227437,1.7625,1.43380187930461,0.0222762241454455,"MITF",0.0583089937280783,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0583089937280783,FALSE,0.519846694473862
"MA1637.1",139,3399,10.0361010830325,8.4975,1.18106514657635,0.0225245778394136,"EBF3",0.0587529198188899,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0587529198188899,FALSE,0.240089766314508
"MA0712.2",46,976,3.32129963898917,2.44,1.36118837663491,0.0226990222292411,"OTX2",0.0590016396620691,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0590016396620691,FALSE,0.444867796985684
"MA1503.1",15,244,1.08303249097473,0.61,1.77546309995857,0.0236152429612377,"HOXB9",0.0610541931548278,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0610541931548278,FALSE,0.828196189232239
"MA0738.1",96,2263,6.93140794223827,5.6575,1.22517153199086,0.0236523616913475,"HIC2",0.0610541931548278,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0610541931548278,FALSE,0.292984927612032
"MA0839.1",36,733,2.59927797833935,1.8325,1.41843273033525,0.0238338635867912,"CREB3L1",0.0613105594336076,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0613105594336076,FALSE,0.504298749026054
"MA0847.2",54,1180,3.89891696750903,2.95,1.32166676864713,0.0239450559726185,"FOXD2",0.0613849201222454,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0613849201222454,FALSE,0.402359568099207
"MA0130.1",467,12502,33.7184115523466,31.255,1.07881655902565,0.0241961868821987,"ZNF354C",0.0618162856647952,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0618162856647952,FALSE,0.109450908437234
"MA1631.1",196,4951,14.1516245487365,12.3775,1.14333464340428,0.0243116449673889,"ASCL1(var.2)",0.0618992735347171,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0618992735347171,FALSE,0.193248990596346
"MA0843.1",11,161,0.794223826714801,0.4025,1.97322689867031,0.0248695569581159,"TEF",0.0631043860229743,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0631043860229743,FALSE,0.980557590270289
"MA1550.1",91,2140,6.57039711191336,5.35,1.22811160970343,0.0256871809056794,"PPARD",0.06495809137504,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.06495809137504,FALSE,0.296442852248935
"MA0743.2",82,1910,5.92057761732852,4.775,1.23991154289603,0.027160304541927,"SCRT1",0.0684513080685053,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0684513080685053,FALSE,0.310238363854148
"MA0794.1",25,477,1.80505415162455,1.1925,1.51367224454889,0.0275815487076519,"PROX1",0.0692789068549101,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0692789068549101,FALSE,0.598053805491062
"MA0793.1",29,575,2.09386281588448,1.4375,1.45660021974572,0.0292975389660282,"POU6F2",0.0733421613042181,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0733421613042181,FALSE,0.542605958362068
"MA0651.1",14,230,1.01083032490975,0.575,1.75796578245173,0.0301900199950964,"HOXC11",0.0753235950379329,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0753235950379329,FALSE,0.813907810387511
"MA0715.1",26,507,1.87725631768953,1.2675,1.48107007312783,0.0315267662899232,"PROP1",0.0783965588409424,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0783965588409424,FALSE,0.566640873839979
"MA1654.1",144,3581,10.3971119133574,8.9525,1.16136407856547,0.0328430235138107,"ZNF16",0.0813983240574844,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0813983240574844,FALSE,0.215821558975984
"MA0442.2",93,2226,6.71480144404332,5.565,1.20661301779754,0.0355701690031293,"SOX10",0.0878653843587233,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0878653843587233,FALSE,0.27096424803526
"MA1533.1",51,1136,3.68231046931408,2.84,1.29658819342045,0.0368577413650074,"NR1I2",0.0905063109567575,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0905063109567575,FALSE,0.374721453764905
"MA0523.1",64,1470,4.62093862815884,3.675,1.25739826616567,0.036881928325542,"TCF7L2",0.0905063109567575,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0905063109567575,FALSE,0.330442826253938
"MA1575.1",50,1112,3.6101083032491,2.78,1.29860010908241,0.0375713251740152,"THRB(var.2)",0.09189576583546,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.09189576583546,FALSE,0.376958346625431
"MA0501.1",71,1656,5.12635379061372,4.14,1.23824970787771,0.0385905734783747,"MAF::NFE2",0.0940802869766912,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0940802869766912,FALSE,0.308303445726108
"MA0883.1",22,422,1.5884476534296,1.055,1.5056375861892,0.0387458772127571,"Dmbx1",0.0941512195463088,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0941512195463088,FALSE,0.590375506738114
"MA0682.2",27,542,1.94945848375451,1.355,1.43871474815831,0.0391749152636085,"PITX1",0.0948846973592596,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0948846973592596,FALSE,0.524781582188708
"MA1647.1",99,2397,7.14801444043321,5.9925,1.19282677353913,0.0396255500240792,"PRDM4",0.0956655673720487,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0956655673720487,FALSE,0.254385754518605
"MA1648.1",171,4344,12.3465703971119,10.86,1.13688493527734,0.0405201396645359,"TCF12(var.2)",0.0975097554507864,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0975097554507864,FALSE,0.185087514683373
"MA0627.2",53,1196,3.82671480144404,2.99,1.27983772623547,0.0412770941438039,"POU2F3",0.0990119364349766,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.0990119364349766,FALSE,0.355962026225962
"MA0744.2",80,1900,5.77617328519856,4.75,1.21603648109443,0.0419216750607433,"SCRT2",0.100235799984982,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.100235799984982,FALSE,0.282187696672713
"MA0597.1",84,2006,6.06498194945848,5.015,1.20936828503659,0.0421313431522652,"THAP1",0.100415277928402,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.100415277928402,FALSE,0.274254843711741
"MA0770.1",50,1123,3.6101083032491,2.8075,1.28588007239505,0.0433184522451377,"HSF2",0.102915813295773,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.102915813295773,FALSE,0.362757217938058
"MA0089.2",69,1615,4.98194945848375,4.0375,1.23391937052229,0.0434853071280044,"NFE2L1",0.102984251166639,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.102984251166639,FALSE,0.30324929500648
"MA0485.2",15,265,1.08303249097473,0.6625,1.6347660241128,0.0438872091676635,"HOXC9",0.103607145693282,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.103607145693282,FALSE,0.709085047279164
"MA1463.1",19,358,1.37184115523466,0.895,1.53278341367001,0.0447960447464344,"ARGFX",0.105419083220316,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.105419083220316,FALSE,0.616154796017555
"MA0854.1",16,289,1.15523465703971,0.7225,1.59894070178507,0.0453264936553386,"Alx1",0.106331963103404,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.106331963103404,FALSE,0.677117338393704
"MA1619.1",84,2015,6.06498194945848,5.0375,1.20396664009101,0.0458810856754605,"Ptf1a(var.2)",0.107295579667378,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.107295579667378,FALSE,0.267796616260728
"MA0075.3",20,384,1.44404332129964,0.96,1.50421179302046,0.047361191383543,"PRRX2",0.110410777412885,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.110410777412885,FALSE,0.589008671882449
"MA1506.1",16,292,1.15523465703971,0.73,1.58251322882152,0.0489162717726199,"HOXD10",0.113411491703178,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.113411491703178,FALSE,0.662218471380607
"MA0726.1",19,362,1.37184115523466,0.905,1.51584658036979,0.0490473307365103,"VSX2",0.113411491703178,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.113411491703178,FALSE,0.600124696715087
"MA0692.1",40,878,2.88808664259928,2.195,1.3157570125737,0.0491044394371667,"TFEB",0.113411491703178,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.113411491703178,FALSE,0.395894180439768
"MA0667.1",52,1185,3.75451263537906,2.9625,1.26734603725876,0.0494214800682744,"MYF6",0.113791432502879,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.113791432502879,FALSE,0.341811631327136
"MA0683.1",35,754,2.52707581227437,1.885,1.34062377308985,0.0504342343237723,"POU4F2",0.11576596555549,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.11576596555549,FALSE,0.422905498425946
"MA0665.1",87,2108,6.28158844765343,5.27,1.19195226710691,0.0518706239461854,"MSC",0.118336113152026,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.118336113152026,FALSE,0.253327673187004
"MA0779.1",22,436,1.5884476534296,1.09,1.45729142516477,0.0518711916899632,"PAX1",0.118336113152026,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.118336113152026,FALSE,0.543290402456824
"MA0147.3",49,1117,3.53790613718412,2.7925,1.2669314725816,0.0553077762147401,"MYC",0.125661604669593,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.125661604669593,FALSE,0.341339630976052
"MA1118.1",46,1040,3.32129963898917,2.6,1.27742293807276,0.055419125919968,"SIX1",0.125661604669593,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.125661604669593,FALSE,0.353237391020328
"MA1134.1",53,1221,3.82671480144404,3.0525,1.25363302258609,0.0557144710359717,"FOS::JUNB",0.125948470887378,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.125948470887378,FALSE,0.32611623899953
"MA0735.1",25,513,1.80505415162455,1.2825,1.40744963089633,0.0562797881351245,"GLIS1",0.126842060268287,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.126842060268287,FALSE,0.493084317822245
"MA1633.1",89,2181,6.42599277978339,5.4525,1.17854062902951,0.0615446487568754,"BACH1",0.138290084254907,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.138290084254907,FALSE,0.2370027190749
"MA0704.1",14,256,1.01083032490975,0.64,1.57942238267148,0.0631552539728663,"Lhx4",0.141482941332607,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.141482941332607,FALSE,0.659397954102274
"MA0869.1",40,897,2.88808664259928,2.2425,1.28788702011116,0.0635658936585829,"Sox11",0.141976516973961,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.141976516973961,FALSE,0.365007158783671
"MA0662.1",21,424,1.51624548736462,1.06,1.4304202710987,0.0658098663916042,"MIXL1",0.146549732322796,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.146549732322796,FALSE,0.51644009540934
"MA0159.1",97,2405,7.00361010830325,6.0125,1.16484159805459,0.06644019041966,"RARA::RXRA",0.147513041824602,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.147513041824602,FALSE,0.220135020675332
"MA1600.1",97,2408,7.00361010830325,6.02,1.16339038343908,0.0680358447698641,"ZNF684",0.150607537680471,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.150607537680471,FALSE,0.218336524117981
"MA0032.2",46,1058,3.32129963898917,2.645,1.25568984460838,0.0690129637161831,"FOXC1",0.152318553054061,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.152318553054061,FALSE,0.328481311481691
"MA0680.1",13,237,0.938628158844765,0.5925,1.58418254657344,0.070100967376614,"PAX7",0.154155594865492,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.154155594865492,FALSE,0.663739498542817
"MA0895.1",17,331,1.22743682310469,0.8275,1.48330733909933,0.0702585821102779,"HMBOX1",0.154155594865492,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.154155594865492,FALSE,0.568818525676135
"MA0093.3",66,1586,4.76534296028881,3.965,1.20185194458734,0.07186803357077,"USF1",0.157224495729603,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.157224495729603,FALSE,0.26526038266019
"MA0654.1",17,333,1.22743682310469,0.8325,1.47439858631194,0.0733302366488418,"ISX",0.159487919941796,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.159487919941796,FALSE,0.560127571288947
"MA0701.2",17,333,1.22743682310469,0.8325,1.47439858631194,0.0733302366488418,"LHX9",0.159487919941796,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.159487919941796,FALSE,0.560127571288947
"MA0780.1",12,216,0.866425992779783,0.54,1.60449257922182,0.0738852431865458,"PAX3",0.160227882026637,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.160227882026637,FALSE,0.68211801632999
"MA0466.2",15,286,1.08303249097473,0.715,1.51473075660801,0.0741633931889016,"CEBPB",0.160364902373683,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.160364902373683,FALSE,0.599062329885934
"MA0507.1",49,1146,3.53790613718412,2.865,1.23487125207124,0.0773568832034754,"POU2F2",0.16678680598206,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.16678680598206,FALSE,0.304361802266646
"MA0526.3",62,1491,4.47653429602888,3.7275,1.20094816794873,0.0797829946121366,"USF2",0.17152194230736,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.17152194230736,FALSE,0.264175088012506
"MA1549.1",27,585,1.94945848375451,1.4625,1.33296306581505,0.0817217632803281,"POU6F1(var.2)",0.175185159215876,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.175185159215876,FALSE,0.414637888627036
"MA1507.1",22,461,1.5884476534296,1.1525,1.37826260601267,0.082680548712962,"HOXD4",0.176732634211661,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.176732634211661,FALSE,0.462851843569504
"MA1577.1",16,316,1.15523465703971,0.79,1.46232235068318,0.0849543343878111,"TLX2",0.181074095580877,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.181074095580877,FALSE,0.548262357013445
"MA1115.1",54,1295,3.89891696750903,3.2375,1.20429867722286,0.0929641621769887,"POU5F1",0.197581951521463,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.197581951521463,FALSE,0.268194436156471
"MA0702.2",18,370,1.29963898916968,0.925,1.40501512342668,0.0946390629658409,"LMX1A",0.200570286853742,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.200570286853742,FALSE,0.490586686356692
"MA0703.2",18,372,1.29963898916968,0.93,1.39746127867707,0.0982288866032871,"LMX1B",0.20758852522961,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.20758852522961,FALSE,0.482809341315337
"MA0897.1",21,447,1.51624548736462,1.1175,1.35681922806678,0.0994369385253264,"Hmx2",0.209547898700264,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.209547898700264,FALSE,0.440229583499957
"MA0148.4",43,1013,3.10469314079422,2.5325,1.22594003585162,0.100655346799768,"FOXA1",0.211517996373596,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.211517996373596,FALSE,0.293889591320562
"MA0893.2",17,352,1.22743682310469,0.88,1.39481457170988,0.10696708616379,"GSX2",0.224150129994909,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.224150129994909,FALSE,0.48007437555305
"MA0830.2",167,4399,12.057761732852,10.9975,1.09640934147324,0.108476852756419,"TCF4",0.226677120885963,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.226677120885963,FALSE,0.132787841012371
"MA1556.1",46,1102,3.32129963898917,2.755,1.20555340798155,0.11189495322276,"RXRG(var.2)",0.233166578503293,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.233166578503293,FALSE,0.269696762805953
"MA1597.1",107,2751,7.72563176895307,6.8775,1.12331977738322,0.113299745272807,"ZNF528",0.23543623948054,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.23543623948054,FALSE,0.167769965011018
"MA0700.2",21,456,1.51624548736462,1.14,1.33003990119704,0.115131685196956,"LHX2",0.238578436547026,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.238578436547026,FALSE,0.411470611927081
"MA0898.1",21,457,1.51624548736462,1.1425,1.32712952942199,0.116964518610503,"Hmx3",0.240803707182686,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.240803707182686,FALSE,0.408310273412481
"MA0099.3",49,1186,3.53790613718412,2.965,1.19322298050055,0.117003208901564,"FOS::JUN",0.240803707182686,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.240803707182686,FALSE,0.25486487725573
"MA0621.1",17,357,1.22743682310469,0.8925,1.3752793536187,0.117173921859671,"mix-a",0.240803707182686,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.240803707182686,FALSE,0.459725744853388
"MA0618.1",16,334,1.15523465703971,0.835,1.383514559329,0.120995907529439,"LBX1",0.247542345835894,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.247542345835894,FALSE,0.468338868913937
"MA0838.1",14,285,1.01083032490975,0.7125,1.4187092279435,0.12144838951198,"CEBPG",0.247542345835894,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.247542345835894,FALSE,0.504579948524826
"MA0612.2",14,285,1.01083032490975,0.7125,1.4187092279435,0.12144838951198,"EMX1",0.247542345835894,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.247542345835894,FALSE,0.504579948524826
"MA0828.1",25,562,1.80505415162455,1.405,1.28473605097833,0.122719640246727,"SREBF2(var.2)",0.249126400161348,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.249126400161348,FALSE,0.361473111116799
"MA0710.1",23,511,1.66064981949458,1.2775,1.29992158081768,0.122929901504732,"NOTO",0.249126400161348,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.249126400161348,FALSE,0.378425703564227
"MA1592.1",58,1432,4.18772563176895,3.58,1.16975576306395,0.123227401688388,"ZNF274",0.249126400161348,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.249126400161348,FALSE,0.226208569805829
"MA0909.2",27,614,1.94945848375451,1.535,1.2700055268759,0.123713510435755,"HOXD13",0.249433185905603,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.249433185905603,FALSE,0.344835911381144
"MA0464.2",25,564,1.80505415162455,1.41,1.28018024937911,0.126168379398662,"BHLHE40",0.253697064774669,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.253697064774669,FALSE,0.356348082935194
"MA1128.1",59,1464,4.25992779783394,3.66,1.16391469886173,0.12876327363233,"FOSL1::JUN",0.258218822929349,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.258218822929349,FALSE,0.21898656920973
"MA0630.1",19,414,1.37184115523466,1.035,1.32545039153107,0.131702139084307,"SHOX",0.262699988654795,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.262699988654795,FALSE,0.406483763013208
"MA0720.1",19,414,1.37184115523466,1.035,1.32545039153107,0.131702139084307,"Shox2",0.262699988654795,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.262699988654795,FALSE,0.406483763013208
"MA1147.1",37,881,2.67148014440433,2.2025,1.21293082606326,0.133056675901563,"NR4A2::RXRA",0.264270087132111,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.264270087132111,FALSE,0.278498464749896
"MA0749.1",5,78,0.36101083032491,0.195,1.85133759140979,0.133563690758137,"ZBED1",0.264270087132111,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.264270087132111,FALSE,0.888568773909529
"MA0837.1",14,290,1.01083032490975,0.725,1.39424872401344,0.133895074321375,"CEBPE",0.264270087132111,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.264270087132111,FALSE,0.479488985402453
"MA0911.1",12,241,0.866425992779783,0.6025,1.4380514402984,0.133906290798844,"Hoxa11",0.264270087132111,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.264270087132111,FALSE,0.524116286332836
"MA0699.1",18,390,1.29963898916968,0.975,1.33296306581505,0.134346076750511,"LBX2",0.264438451862483,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.264438451862483,FALSE,0.414637888627037
"MA1467.1",104,2697,7.50902527075812,6.7425,1.11368561672349,0.13553058129728,"ATOH1(var.2)",0.266067930652029,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.266067930652029,FALSE,0.155343325941774
"MA1499.1",20,442,1.44404332129964,1.105,1.3068265351128,0.137244713592559,"HOXB4",0.268725869658921,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.268725869658921,FALSE,0.386068758076686
"MA0622.1",40,964,2.88808664259928,2.41,1.19837620024866,0.138291496042027,"Mlxip",0.270066638867414,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.270066638867414,FALSE,0.261082081144708
"MA1655.1",78,1989,5.63176895306859,4.9725,1.13258299709776,0.139326084973092,"ZNF341",0.271376656370566,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.271376656370566,FALSE,0.179618050450393
"MA1504.1",25,572,1.80505415162455,1.43,1.26227563050668,0.140545311548857,"HOXC4",0.272736108156821,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.272736108156821,FALSE,0.336028114540646
"MA1487.1",64,1610,4.62093862815884,4.025,1.14805928649909,0.140866499310382,"FOXE1",0.272736108156821,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.272736108156821,FALSE,0.199198402248472
"MA0150.2",70,1773,5.05415162454874,4.4325,1.14024853345713,0.141120828081143,"Nfe2l2",0.272736108156821,"T3_PB_to_PC","opening","T3_PB_to_PC_opening",0.272736108156821,FALSE,0.189349579904749
